,prod_id,prod_desc,prod_long_desc,theme_name,num_reviews,play_star_rating,review_difficulty,star_rating,val_star_rating,ages,piece_count,set_name,country,list_price
2600,41328,blah,blahblah,Friends,2.0,4.5,Easy,5.0,5.0,6-12,95,Stephanie's Bedroom,CA,10.1322
2601,41327,blah,blahblah,Friends,3.0,2.3,Average,3.0,2.7,6-12,86,Mia's Bedroom,CA,10.1322
2602,40171,blah,blahblah,Friends,2.0,5.0,Average,5.0,5.0,6+,249,LEGO® Friends Buildable Hedgehog Storage,CA,12.4722
2603,41124,blah,blahblah,Friends,5.0,5.0,Average,5.0,5.0,6-12,286,Heartlake Puppy Daycare,CA,31.192200000000003
2604,41132,blah,blahblah,Friends,5.0,2.8,Easy,2.8,1.8,6-12,176,Heartlake Party Shop,CA,31.192200000000003
2605,41128,blah,blahblah,Friends,8.0,4.3,Average,4.5,4.5,6-12,195,Amusement Park Space Ride,CA,19.4922
2606,41303,blah,blahblah,Friends,1.0,5.0,nan,5.0,5.0,5-12,62,Puppy Playground,CA,5.4522
2607,41130,blah,blahblah,Friends,17.0,4.8,Average,4.8,4.5,8-12,1124,Amusement Park Roller Coaster,CA,101.39220000000002
2608,41134,blah,blahblah,Friends,5.0,3.8,Easy,2.8,2.4,7-12,774,Heartlake Performance School,CA,77.9922
2609,41126,blah,blahblah,Friends,5.0,5.0,Average,5.0,5.0,6-12,575,Heartlake Riding Club,CA,58.4922
2610,41312,blah,blahblah,Friends,3.0,4.5,Average,4.7,4.5,6-12,328,Heartlake Sports Center,CA,35.092200000000005
2611,41326,blah,blahblah,Friends,18.0,2.7,Easy,2.6,2.6,5-12,217,LEGO® Friends Advent Calendar,CA,31.192200000000003
2612,41300,blah,blahblah,Friends,,,nan,,,5-12,185,Puppy Championship,CA,19.4922
2613,41310,blah,blahblah,Friends,1.0,4.0,Easy,4.0,5.0,6-12,185,Heartlake Gift Delivery,CA,19.4922
2614,41301,blah,blahblah,Friends,1.0,4.0,nan,4.0,4.0,5-12,145,Puppy Parade,CA,14.0322
2615,41127,blah,blahblah,Friends,6.0,3.8,Average,4.3,4.0,6-12,174,Amusement Park Arcade,CA,14.0322
2616,41306,blah,blahblah,Friends,1.0,3.0,Easy,4.0,5.0,5-12,79,Mia's Beach Scooter,CA,10.1322
2617,41309,blah,blahblah,Friends,,,nan,,,5-12,86,Andrea's Musical Duet,CA,10.1322
2618,41123,blah,blahblah,Friends,2.0,4.5,Easy,5.0,4.5,5-12,77,Foal's Washing Station,CA,10.1322
2619,41302,blah,blahblah,Friends,1.0,5.0,Easy,5.0,5.0,5-12,45,Puppy Pampering,CA,5.4522
2620,75827,blah,blahblah,Ghostbusters™,130.0,4.7,Challenging,4.8,4.7,16+,4634,Firehouse Headquarters,CA,311.9922
2621,75828,blah,blahblah,Ghostbusters™,24.0,4.6,Average,4.8,4.3,8-14,556,Ecto-1 & 2,CA,58.4922
2622,21313,blah,blahblah,Ideas,83.0,3.7,Average,4.5,4.2,12+,962,Ship in a Bottle,CA,70.1922
2623,21314,blah,blahblah,Ideas,30.0,4.1,Easy,4.4,3.7,10+,230,TRON: Legacy,CA,35.092200000000005
2624,21310,blah,blahblah,Ideas,79.0,4.8,Average,5.0,4.7,12+,2049,Old Fishing Store,CA,140.3922
2625,21309,blah,blahblah,Ideas,367.0,4.6,Challenging,4.9,4.9,14+,1969,LEGO® NASA Apollo Saturn V,CA,116.9922
2626,21308,blah,blahblah,Ideas,23.0,3.6,Easy,3.3,2.7,9+,496,Adventure Time™,CA,50.6922
2627,21312,blah,blahblah,Ideas,33.0,4.4,Easy,4.6,4.5,10+,231,Women of NASA,CA,23.3922
2628,21307,blah,blahblah,Ideas,51.0,3.3,Average,4.1,4.0,12+,773,Caterham Seven 620R,CA,77.9922
2629,10758,blah,blahblah,Juniors,,,nan,,,4-7,150,T. rex Breakout,CA,46.7922
2630,10761,blah,blahblah,Juniors,,,nan,,,4-7,178,The Great Home Escape,CA,31.192200000000003
2631,10757,blah,blahblah,Juniors,,,nan,,,4-7,85,Raptor Rescue Truck,CA,23.3922
2632,10760,blah,blahblah,Juniors,,,nan,,,4-7,149,Underminer Bank Heist,CA,23.3922
2633,10756,blah,blahblah,Juniors,,,nan,,,4-7,84,Pteranodon Escape,CA,19.4922
2634,10759,blah,blahblah,Juniors,,,nan,,,4-7,95,Elastigirl's Rooftop Pursuit,CA,19.4922
2635,10745,blah,blahblah,Juniors,1.0,5.0,Challenging,5.0,5.0,5-8,266,Florida 500 Final Race,CA,50.6922
2636,10734,blah,blahblah,Juniors,2.0,5.0,nan,5.0,4.0,4-7,175,Demolition Site,CA,31.192200000000003
2637,10746,blah,blahblah,Juniors,2.0,5.0,Easy,5.0,4.5,4-7,100,Mia's Farm Suitcase,CA,19.4922
2638,10754,blah,blahblah,Juniors,1.0,5.0,nan,4.0,4.0,4-7,125,Spider-Man vs. Scorpion Street Showdown,CA,19.4922
2639,10739,blah,blahblah,Juniors,2.0,4.5,Easy,4.5,4.0,4-7,108,Shark Attack,CA,19.4922
2640,10740,blah,blahblah,Juniors,1.0,,Easy,4.0,,4-7,110,Fire Patrol Suitcase,CA,19.4922
2641,10755,blah,blahblah,Juniors,,,nan,,,4-7,131,Zane's Ninja Boat Pursuit,CA,19.4922
2642,10737,blah,blahblah,Juniors,2.0,4.0,Easy,4.5,4.0,4-7,63,Batman™ vs. Mr. Freeze™,CA,14.0322
2643,10738,blah,blahblah,Juniors,2.0,5.0,Average,5.0,5.0,4-7,67,Snow White's Forest Cottage,CA,14.0322
2644,10747,blah,blahblah,Juniors,1.0,5.0,Average,5.0,4.0,4-7,143,Andrea & Stephanie's Beach Holiday,CA,31.192200000000003
2645,10725,blah,blahblah,Juniors,1.0,4.0,Very Easy,4.0,4.0,4-7,172,Lost Temple,CA,31.192200000000003
2646,10687,blah,blahblah,Juniors,5.0,4.4,Very Easy,4.2,3.8,4-7,137,Spider-Man™ Hideout,CA,23.3922
2647,10735,blah,blahblah,Juniors,3.0,5.0,Easy,5.0,4.7,4-7,90,Police Truck Chase,CA,19.4922
2648,10722,blah,blahblah,Juniors,,,nan,,,4-7,92,Snake Showdown,CA,14.0322
2649,10726,blah,blahblah,Juniors,2.0,4.0,Very Easy,3.0,3.0,4-7,58,Stephanie's Horse Carriage,CA,12.4722
2650,10723,blah,blahblah,Juniors,1.0,5.0,Easy,5.0,5.0,4-7,70,Ariel’s Dolphin Carriage,CA,14.0322
2651,10720,blah,blahblah,Juniors,,,nan,,,4-7,63,Police Helicopter Chase,CA,10.1322
2652,75930,blah,blahblah,Indoraptor Rampage at Lockwood Estate,2.0,5.0,Easy,5.0,4.0,8-12,1019,Indoraptor Rampage at Lockwood Estate,CA,116.9922
2653,75929,blah,blahblah,Carnotaurus Gyrosphere Escape,1.0,,nan,5.0,,7-12,577,Carnotaurus Gyrosphere Escape,CA,77.9922
2654,75933,blah,blahblah,T. rex Transport,,,nan,,,7-12,609,T. rex Transport,CA,70.1922
2655,75931,blah,blahblah,Dilophosaurus Outpost Attack,1.0,3.0,Easy,4.0,3.0,7-12,289,Dilophosaurus Outpost Attack,CA,38.9922
2656,75928,blah,blahblah,Blue's Helicopter Pursuit,,,nan,,,7-12,397,Blue's Helicopter Pursuit,CA,38.9922
2657,75927,blah,blahblah,Stygimoloch Breakout,2.0,4.5,Average,5.0,4.5,6-12,222,Stygimoloch Breakout,CA,31.192200000000003
2658,75926,blah,blahblah,Pteranodon Chase,1.0,3.0,Easy,4.0,2.0,6-12,126,Pteranodon Chase,CA,19.4922
2659,75932,blah,blahblah,Jurassic Park Velociraptor Chase,4.0,4.8,Average,5.0,4.3,6-12,360,Jurassic Park Velociraptor Chase,CA,38.9922
2660,76105,blah,blahblah,Marvel Super Heroes,52.0,3.2,Average,3.8,4.0,14+,1363,The Hulkbuster: Ultron Edition,CA,116.9922
2661,76108,blah,blahblah,Marvel Super Heroes,7.0,4.8,Average,5.0,4.8,8-14,1004,Sanctum Sanctorum Showdown,CA,101.39220000000002
2662,76107,blah,blahblah,Marvel Super Heroes,17.0,4.9,Average,4.7,4.2,8-14,674,Thanos: Ultimate Battle,CA,70.1922
2663,76103,blah,blahblah,Marvel Super Heroes,3.0,3.7,Average,4.0,3.7,7-14,416,Corvus Glaive Thresher Attack,CA,38.9922
2664,76104,blah,blahblah,Marvel Super Heroes,13.0,4.7,Easy,4.8,4.7,7-14,375,The Hulkbuster Smash-Up,CA,31.192200000000003
2665,76102,blah,blahblah,Marvel Super Heroes,10.0,4.4,Easy,4.4,4.9,6-12,223,Thor's Weapon Quest,CA,19.4922
2666,76101,blah,blahblah,Marvel Super Heroes,13.0,4.2,Easy,4.8,4.8,6-12,124,Outrider Dropship Attack,CA,12.4722
2667,76088,blah,blahblah,Marvel Super Heroes,6.0,4.7,Average,4.3,4.0,7-14,492,Thor vs. Hulk: Arena Clash,CA,58.4922
2668,76078,blah,blahblah,Marvel Super Heroes,7.0,4.1,Easy,3.7,2.3,7-14,375,Hulk vs. Red Hulk,CA,54.5922
2669,76084,blah,blahblah,Marvel Super Heroes,6.0,4.8,Easy,4.3,4.5,7-14,400,The Ultimate Battle for Asgard,CA,50.6922
2670,76083,blah,blahblah,Marvel Super Heroes,23.0,4.4,Average,4.6,3.9,7-14,375,Beware the Vulture,CA,38.9922
2671,76100,blah,blahblah,Marvel Super Heroes,7.0,4.7,Average,4.7,4.8,7-14,358,Royal Talon Fighter Attack,CA,31.192200000000003
2672,76077,blah,blahblah,Marvel Super Heroes,10.0,4.8,Easy,4.6,4.3,7-14,377,Iron Man: Detroit Steel Strikes,CA,31.192200000000003
2673,76099,blah,blahblah,Marvel Super Heroes,6.0,4.4,Easy,4.7,5.0,6-12,229,Rhino Face-Off by the Mine,CA,19.4922
2674,76076,blah,blahblah,Marvel Super Heroes,10.0,3.9,Easy,3.7,3.9,6-12,160,Captain America Jet Pursuit,CA,19.4922
2675,76091,blah,blahblah,Marvel Super Heroes,2.0,3.5,Easy,3.5,3.0,5-12,79,Mighty Micros: Thor vs. Loki,CA,10.1322
2676,76090,blah,blahblah,Marvel Super Heroes,,,nan,,,5-12,86,Mighty Micros: Star-Lord vs. Nebula,CA,10.1322
2677,76089,blah,blahblah,Marvel Super Heroes,,,nan,,,5-12,89,Mighty Micros: Scarlet Spider vs. Sandman,CA,10.1322
2678,76071,blah,blahblah,Marvel Super Heroes,1.0,5.0,Very Easy,4.0,5.0,5-12,79,Mighty Micros: Spider-Man vs. Scorpion,CA,10.1322
2679,76080,blah,blahblah,Marvel Super Heroes,12.0,4.3,Average,4.8,4.3,7-14,323,Ayesha's Revenge,CA,31.192200000000003
2680,76067,blah,blahblah,Marvel Super Heroes,14.0,4.7,Easy,4.8,4.6,6-12,330,Tanker Truck Takedown,CA,31.192200000000003
2681,76060,blah,blahblah,Marvel Super Heroes,15.0,3.8,Average,4.5,4.5,7-14,358,Doctor Strange's Sanctum Sanctorum,CA,31.192200000000003
2682,76079,blah,blahblah,Marvel Super Heroes,9.0,4.3,Easy,4.4,4.8,6-12,197,Ravager Attack,CA,19.4922
2683,76029,blah,blahblah,Marvel Super Heroes,25.0,4.2,Very Easy,4.5,4.4,6-12,92,Iron Man vs. Ultron,CA,12.4722
2684,76072,blah,blahblah,Marvel Super Heroes,10.0,4.4,Very Easy,4.4,4.6,5-12,94,Mighty Micros: Iron Man vs. Thanos,CA,10.1322
2685,76073,blah,blahblah,Marvel Super Heroes,4.0,4.3,Easy,4.0,4.5,5-12,85,Mighty Micros: Wolverine vs. Magneto,CA,10.1322
2686,31313,blah,blahblah,MINDSTORMS®,38.0,4.4,Challenging,4.3,3.7,10+,601,LEGO® MINDSTORMS® EV3,CA,311.9922
2687,45500,blah,blahblah,MINDSTORMS®,1.0,5.0,Average,4.0,3.0,10-21,1,EV3 Intelligent Brick,CA,167.6922
2688,45501,blah,blahblah,MINDSTORMS®,6.0,4.0,Very Easy,4.3,3.0,10-21,1,EV3 Rechargeable DC Battery,CA,74.0922
2689,45517,blah,blahblah,MINDSTORMS®,2.0,5.0,Very Easy,4.0,2.5,8+,1,Transformer 10V DC,CA,28.0722
2690,45505,blah,blahblah,MINDSTORMS®,,,nan,,,10-21,1,EV3 Gyro Sensor,CA,28.0722
2691,45509,blah,blahblah,MINDSTORMS®,,,nan,,,10-21,1,EV3 Infrared Sensor,CA,28.0722
2692,45508,blah,blahblah,MINDSTORMS®,3.0,5.0,Average,5.0,3.3,10+,1,EV3 Infrared Beacon,CA,28.0722
2693,45502,blah,blahblah,MINDSTORMS®,2.0,5.0,nan,5.0,5.0,10-21,1,EV3 Large Servo Motor,CA,23.3922
2694,45503,blah,blahblah,MINDSTORMS®,1.0,5.0,Easy,5.0,,10-21,1,EV3 Medium Servo Motor,CA,18.7122
2695,45507,blah,blahblah,MINDSTORMS®,,,nan,,,10-21,1,EV3 Touch Sensor,CA,18.7122
2696,45514,blah,blahblah,MINDSTORMS®,,,nan,,,10-21,7,EV3 Cable Pack,CA,15.5922
2697,45504,blah,blahblah,MINDSTORMS®,4.0,3.0,Challenging,3.5,4.0,10+,1,EV3 Ultrasonic Sensor,CA,28.041000000000004
2698,21137,blah,blahblah,Minecraft™,11.0,4.3,Challenging,4.5,4.2,12+,2863,The Mountain Cave,CA,233.99220000000003
2699,21136,blah,blahblah,Minecraft™,2.0,5.0,Easy,5.0,4.0,8+,1122,The Ocean Monument,CA,109.1922
2700,21134,blah,blahblah,Minecraft™,7.0,4.0,Average,4.1,3.7,8+,729,The Waterfall Base,CA,70.1922
2701,21135,blah,blahblah,Minecraft™,1.0,5.0,Challenging,5.0,5.0,8+,717,The Crafting Box 2.0,CA,58.4922
2702,21144,blah,blahblah,Minecraft™,4.0,4.7,Easy,4.8,4.3,8+,549,The Farm Cottage,CA,46.7922
2703,21143,blah,blahblah,Minecraft™,1.0,5.0,Average,5.0,5.0,8+,470,The Nether Portal,CA,38.9922
2704,21130,blah,blahblah,Minecraft™,6.0,4.2,Easy,4.7,4.2,8+,387,The Nether Railway,CA,31.192200000000003
2705,21142,blah,blahblah,Minecraft™,,,nan,,,8+,278,The Polar Igloo,CA,27.2922
2706,21140,blah,blahblah,Minecraft™,4.0,4.5,Average,4.5,5.0,7-14,198,The Chicken Coop,CA,19.4922
2707,21141,blah,blahblah,Minecraft™,2.0,5.0,Average,5.0,4.5,7-14,241,The Zombie Cave,CA,19.4922
2708,21123,blah,blahblah,Minecraft™,16.0,4.4,Easy,4.6,4.4,8+,208,The Iron Golem,CA,19.4922
2709,21129,blah,blahblah,Minecraft™,5.0,5.0,Average,4.6,4.8,8+,247,The Mushroom Island,CA,19.4922
2710,21139,blah,blahblah,Minecraft™,,,nan,,,6-14,84,The Nether Fight,CA,12.4722
2711,21138,blah,blahblah,Minecraft™,4.0,5.0,Easy,4.3,2.7,6-14,69,The Melon Farm,CA,12.4722
2712,21122,blah,blahblah,Minecraft™,14.0,3.6,Easy,3.5,2.2,8+,571,The Nether Fortress,CA,77.9922
2713,21125,blah,blahblah,Minecraft™,14.0,4.6,Average,4.7,4.7,8+,706,The Jungle Tree House,CA,70.1922
2714,21124,blah,blahblah,Minecraft™,6.0,4.8,Average,5.0,4.5,8+,559,The End Portal,CA,58.4922
2715,21121,blah,blahblah,Minecraft™,15.0,4.8,Average,4.8,4.5,8+,519,The Desert Outpost,CA,58.4922
2716,21126,blah,blahblah,Minecraft™,3.0,4.5,Average,5.0,4.5,8+,318,The Wither,CA,38.9922
2717,21119,blah,blahblah,Minecraft™,16.0,3.1,Average,3.4,3.3,8+,219,The Dungeon,CA,19.4922
2718,71021,blah,blahblah,Minifigures,14.0,4.5,Very Easy,4.6,4.3,5+,7,Series 18: Party,CA,3.1122
2719,71020,blah,blahblah,Minifigures,13.0,4.3,Very Easy,4.8,4.0,5+,8,THE LEGO® BATMAN MOVIE Series 2,CA,3.1122
2720,71019,blah,blahblah,Minifigures,22.0,4.3,Very Easy,4.3,4.1,5+,8,THE LEGO® NINJAGO® MOVIE™,CA,3.1122
2721,71018,blah,blahblah,Minifigures,26.0,4.3,Very Easy,4.1,3.3,5+,7,Series 17,CA,3.1122
2722,70357,blah,blahblah,NEXO KNIGHTS™,5.0,2.0,Challenging,2.6,1.8,9-14,1426,Knighton Castle,CA,124.7922
2723,72006,blah,blahblah,NEXO KNIGHTS™,3.0,4.3,Challenging,4.0,4.0,8-14,604,Axl's Rolling Arsenal,CA,62.3922
2724,72005,blah,blahblah,NEXO KNIGHTS™,,,nan,,,8-14,569,Aaron's X-bow,CA,54.5922
2725,72004,blah,blahblah,NEXO KNIGHTS™,3.0,5.0,Average,5.0,5.0,8-14,506,Tech Wizard Showdown,CA,42.8922
2726,72003,blah,blahblah,NEXO KNIGHTS™,,,nan,,,8-14,369,Berserker Bomber,CA,31.192200000000003
2727,72002,blah,blahblah,NEXO KNIGHTS™,1.0,4.0,Easy,5.0,3.0,7-14,191,Twinfector,CA,21.8322
2728,72001,blah,blahblah,NEXO KNIGHTS™,,,nan,,,7-14,217,Lance's Hover Jouster,CA,21.8322
2729,70358,blah,blahblah,NEXO KNIGHTS™,1.0,5.0,Average,5.0,5.0,8-14,251,Aaron's Stone Destroyer,CA,23.3922
2730,70365,blah,blahblah,NEXO KNIGHTS™,2.0,3.5,nan,4.0,4.0,7-14,88,Battle Suit Axl,CA,10.1322
2731,70347,blah,blahblah,NEXO KNIGHTS™,1.0,4.0,nan,4.0,4.0,7-14,98,King's Guard Artillery,CA,10.1322
2732,70317,blah,blahblah,NEXO KNIGHTS™,17.0,4.9,Challenging,4.9,4.9,9-14,1140,The Fortrex,CA,101.39220000000002
2733,70352,blah,blahblah,NEXO KNIGHTS™,3.0,5.0,Average,5.0,4.7,9-14,840,Jestro's Headquarters,CA,85.7922
2734,70322,blah,blahblah,NEXO KNIGHTS™,3.0,5.0,Average,5.0,5.0,8-14,670,Axl's Tower Carrier,CA,70.1922
2735,70355,blah,blahblah,NEXO KNIGHTS™,1.0,5.0,Average,5.0,4.0,8-14,598,Aaron's Rock Climber,CA,58.4922
2736,70354,blah,blahblah,NEXO KNIGHTS™,1.0,,nan,5.0,,8-14,393,Axl's Rumble Maker,CA,38.9922
2737,70321,blah,blahblah,NEXO KNIGHTS™,2.0,4.5,Challenging,5.0,4.5,8-14,516,General Magmar's Siege Machine of Doom,CA,46.7922
2738,70350,blah,blahblah,NEXO KNIGHTS™,1.0,4.0,Average,4.0,3.0,8-14,266,The Three Brothers,CA,31.192200000000003
2739,70359,blah,blahblah,NEXO KNIGHTS™,2.0,4.5,Easy,4.5,4.0,8-14,257,Lance vs. lightning,CA,23.3922
2740,70348,blah,blahblah,NEXO KNIGHTS™,1.0,5.0,Very Easy,5.0,5.0,8-14,216,Lance's Twin Jouster,CA,19.4922
2741,70349,blah,blahblah,NEXO KNIGHTS™,2.0,4.5,Average,4.5,4.0,8-14,208,Ruina's Lock & Roller,CA,19.4922
2742,70313,blah,blahblah,NEXO KNIGHTS™,3.0,4.7,Average,4.7,4.7,8-14,187,Moltor’s Lava Smasher,CA,19.4922
2743,70361,blah,blahblah,NEXO KNIGHTS™,,,nan,,,7-14,153,Macy's Bot Drop Dragon,CA,14.0322
2744,70362,blah,blahblah,NEXO KNIGHTS™,,,nan,,,7-14,79,Battle Suit Clay,CA,10.1322
2745,70366,blah,blahblah,NEXO KNIGHTS™,,,nan,,,7-14,83,Battle Suit Lance,CA,10.1322
2746,70364,blah,blahblah,NEXO KNIGHTS™,1.0,5.0,Very Easy,4.0,2.0,7-14,80,Battle Suit Aaron,CA,10.1322
2747,70363,blah,blahblah,NEXO KNIGHTS™,,,nan,,,7-14,66,Battle Suit Macy,CA,10.1322
2748,70337,blah,blahblah,NEXO KNIGHTS™,2.0,3.5,Easy,3.5,4.0,7-14,75,Ultimate Lance,CA,10.1322
2749,70339,blah,blahblah,NEXO KNIGHTS™,2.0,4.0,Very Easy,4.0,4.0,7-14,67,Ultimate Flama,CA,10.1322
2750,70338,blah,blahblah,NEXO KNIGHTS™,1.0,5.0,Very Easy,5.0,4.0,7-14,64,Ultimate General Magmar,CA,10.1322
2751,70336,blah,blahblah,NEXO KNIGHTS™,,,nan,,,8-14,69,Ultimate Axl,CA,10.1322
2752,853516,blah,blahblah,NEXO KNIGHTS™,,,nan,,,6+,30,LEGO® NEXO KNIGHTS™ Monsters Army-Building Set,CA,14.0322
2753,70372,blah,blahblah,NEXO KNIGHTS™,8.0,3.1,Very Easy,3.4,3.3,7-14,10,Combo NEXO Powers Wave 1,CA,3.1122
2754,70618,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,52.0,4.7,Challenging,4.9,4.8,9-14,2295,Destiny's Bounty,CA,155.99220000000003
2755,70620,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,88.0,4.8,Challenging,4.9,4.8,16+,4867,NINJAGO® City,CA,272.9922
2756,70617,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,15.0,4.5,Average,4.8,4.8,9-14,1403,Temple of The Ultimate Ultimate Weapon,CA,101.39220000000002
2757,70656,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,9.0,4.6,Average,4.9,4.8,9-14,830,"garmadon, Garmadon, GARMADON!",CA,77.9922
2758,70616,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,6.0,4.8,Average,4.8,4.7,9-14,914,Ice Tank,CA,77.9922
2759,70632,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,11.0,4.7,Average,4.5,4.4,9-14,1202,Quake Mech,CA,77.9922
2760,70643,blah,blahblah,NINJAGO®,6.0,3.8,Average,4.2,4.2,8-14,765,Temple of Resurrection,CA,70.1922
2761,70615,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,19.0,3.6,Average,4.2,4.6,9-14,944,Fire Mech,CA,70.1922
2762,70613,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,8.0,4.3,Average,4.5,4.5,8-14,747,Garma Mecha Man,CA,58.4922
2763,70614,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,8.0,4.7,Average,5.0,4.6,9-14,876,Lightning Jet,CA,58.4922
2764,70631,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,7.0,4.7,Average,4.3,5.0,8-14,521,Garmadon's Volcano Lair,CA,50.6922
2765,70612,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,29.0,4.6,Average,4.7,4.5,8-14,544,Green Ninja Mech Dragon,CA,50.6922
2766,70642,blah,blahblah,NINJAGO®,2.0,4.5,Average,4.0,4.5,8-14,556,Killow vs. Samurai X,CA,42.8922
2767,70611,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,21.0,4.6,Average,4.5,4.8,8-14,494,Water Strider,CA,38.9922
2768,70640,blah,blahblah,NINJAGO®,,,nan,,,8-14,530,S.O.G. Headquarters,CA,38.9922
2769,70641,blah,blahblah,NINJAGO®,4.0,4.3,Challenging,4.8,4.3,9-14,552,Ninja Nightcrawler,CA,38.9922
2770,70639,blah,blahblah,NINJAGO®,3.0,5.0,Average,4.7,4.3,7-14,308,Street Race of Snake Jaguar,CA,31.192200000000003
2771,70608,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,10.0,3.5,Easy,4.0,3.6,7-14,312,Master Falls,CA,31.192200000000003
2772,70610,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,7.0,4.2,Average,4.6,4.6,8-14,341,Flying Jelly Sub,CA,31.192200000000003
2773,70609,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,6.0,4.4,Easy,4.3,4.2,7-14,341,Manta Ray Bomber,CA,31.192200000000003
2774,70638,blah,blahblah,NINJAGO®,3.0,5.0,Average,5.0,5.0,7-14,257,Katana V11,CA,19.4922
2775,70629,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,8.0,4.1,Easy,3.6,4.1,7-14,217,Piranha Attack,CA,19.4922
2776,70607,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,18.0,4.6,Easy,4.6,4.5,7-14,233,NINJAGO® City Chase,CA,19.4922
2777,70628,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,1.0,5.0,Very Easy,5.0,5.0,6-14,48,Lloyd - Spinjitzu Master,CA,10.1322
2778,70633,blah,blahblah,NINJAGO®,,,nan,,,6-14,61,Kai - Spinjitzu Master,CA,10.1322
2779,70635,blah,blahblah,NINJAGO®,1.0,4.0,Very Easy,4.0,3.0,6-14,68,Jay - Spinjitzu Master,CA,10.1322
2780,70637,blah,blahblah,NINJAGO®,2.0,5.0,Easy,5.0,3.5,6-14,73,Cole - Spinjitzu Master,CA,10.1322
2781,70636,blah,blahblah,NINJAGO®,,,nan,,,6-14,69,Zane - Spinjitzu Master,CA,10.1322
2782,70606,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,11.0,4.5,Easy,4.7,4.8,6-14,109,Spinjitzu Training,CA,10.1322
2783,70634,blah,blahblah,NINJAGO®,,,nan,,,6-14,69,Nya - Spinjitzu Master,CA,10.1322
2784,70605,blah,blahblah,NINJAGO®,8.0,4.6,Average,4.5,4.1,9-14,754,Misfortune’s Keep,CA,77.9922
2785,70592,blah,blahblah,NINJAGO®,6.0,4.8,Average,4.8,4.8,8-14,439,Salvage M.E.C.,CA,38.9922
2786,70624,blah,blahblah,NINJAGO®,5.0,4.2,Average,4.6,4.0,8-14,313,Vermillion Invader,CA,31.192200000000003
2787,70623,blah,blahblah,NINJAGO®,7.0,4.4,Average,4.6,4.1,7-14,360,Destiny's Shadow,CA,31.192200000000003
2788,70603,blah,blahblah,NINJAGO®,8.0,3.9,Average,4.0,4.1,7-14,294,Raid Zeppelin,CA,31.192200000000003
2789,70601,blah,blahblah,NINJAGO®,12.0,4.1,Easy,4.2,3.8,7-14,221,Sky Shark,CA,19.4922
2790,70621,blah,blahblah,NINJAGO®,7.0,4.3,Easy,4.7,4.8,6-14,83,The Vermillion Attack,CA,10.1322
2791,2000431,blah,blahblah,SERIOUS PLAY®,8.0,3.7,Average,3.4,2.9,6+,2455,Connections Kit,CA,588.8922
2792,2000409,blah,blahblah,SERIOUS PLAY®,2.0,5.0,Easy,5.0,5.0,6+,4900,Window Exploration Bag,CA,378.2922
2793,2000414,blah,blahblah,SERIOUS PLAY®,10.0,3.9,Easy,3.9,3.3,6+,219,Starter Kit,CA,28.852200000000003
2794,2000430,blah,blahblah,SERIOUS PLAY®,7.0,4.7,Easy,4.6,3.6,6+,2631,Identity and Landscape Kit,CA,616.1922000000002
2795,75889,blah,blahblah,Speed Champions,2.0,5.0,Average,5.0,4.5,8-14,841,Ferrari Ultimate Garage,CA,101.39220000000002
2796,75888,blah,blahblah,Speed Champions,4.0,5.0,Average,4.8,4.8,7-14,391,Porsche 911 RSR and 911 Turbo 3.0,CA,31.192200000000003
2797,75884,blah,blahblah,Speed Champions,9.0,4.8,Easy,4.9,4.8,7-14,183,1968 Ford Mustang Fastback,CA,14.8122
2798,75886,blah,blahblah,Speed Champions,3.0,5.0,Easy,5.0,5.0,7-14,179,Ferrari 488 GT3 “Scuderia Corsa”,CA,14.8122
2799,75885,blah,blahblah,Speed Champions,13.0,4.5,Average,4.5,4.5,7-14,203,Ford Fiesta M-Sport WRC,CA,14.8122
2800,75883,blah,blahblah,Speed Champions,8.0,4.6,Average,4.6,4.3,8-14,941,MERCEDES AMG PETRONAS Formula One™ Team,CA,101.39220000000002
2801,75881,blah,blahblah,Speed Champions,12.0,4.5,Easy,4.8,4.4,7-14,366,2016 Ford GT & 1966 Ford GT40,CA,31.192200000000003
2802,75887,blah,blahblah,Speed Champions,3.0,5.0,Easy,5.0,5.0,7-14,163,Porsche 919 Hybrid,CA,14.8122
2803,75877,blah,blahblah,Speed Champions,12.0,4.5,Easy,4.6,4.4,7-14,196,Mercedes-AMG GT3,CA,14.0322
